,index,Product,High,Low,Last,Avg,Volume,date,day,month,year,hour,time,datetime,weekday,days_for_aggregation,price(EUR/KWh)
158,154,PH-20190113-14(X),"13,69","-0,63","13,69",2.57,"74,40",2019-01-13 00:00:00,13,1,2019,14,14:00:00,2019-01-13 14:00:00,6,6,0.00257
159,155,PH-20190113-15(X),"8,80","-3,50","8,00",0.97,"56,40",2019-01-13 00:00:00,13,1,2019,15,15:00:00,2019-01-13 15:00:00,6,6,0.0009699999999999999
160,156,PH-20190113-16(X),"13,10","-1,50","13,10",4.33,"61,20",2019-01-13 00:00:00,13,1,2019,16,16:00:00,2019-01-13 16:00:00,6,6,0.00433
161,157,PH-20190113-17(X),"5,90","4,50","4,71",5.11,"35,00",2019-01-13 00:00:00,13,1,2019,17,17:00:00,2019-01-13 17:00:00,6,6,0.00511
162,158,PH-20190113-18(X),"28,79","18,73","24,11",23.92,"92,10",2019-01-13 00:00:00,13,1,2019,18,18:00:00,2019-01-13 18:00:00,6,6,0.02392
163,159,PH-20190113-19(X),"29,39","19,71","29,39",25.58,"70,90",2019-01-13 00:00:00,13,1,2019,19,19:00:00,2019-01-13 19:00:00,6,6,0.02558
164,160,PH-20190113-20(X),"24,49","17,90","22,01",21.74,"76,00",2019-01-13 00:00:00,13,1,2019,20,20:00:00,2019-01-13 20:00:00,6,6,0.02174
165,161,PH-20190113-21(X),"12,31","5,51","12,31",10.69,"75,00",2019-01-13 00:00:00,13,1,2019,21,21:00:00,2019-01-13 21:00:00,6,6,0.01069
166,162,PH-20190113-22(X),"5,55","3,02","3,02",4.52,"75,00",2019-01-13 00:00:00,13,1,2019,22,22:00:00,2019-01-13 22:00:00,6,6,0.00452
167,163,PH-20190113-23(X),"7,31","4,78","5,31",5.65,"75,00",2019-01-13 00:00:00,13,1,2019,23,23:00:00,2019-01-13 23:00:00,6,6,0.0056500000000000005
168,164,PH-20190114-24(X),"42,70","34,00","41,60",37.66,"452,40",2019-01-14 00:00:00,14,1,2019,0,00:00:00,2019-01-14 00:00:00,0,7,0.03766
169,165,PH-20190114-01(X),"0,61","-1,69","-1,69",-0.35,"75,00",2019-01-14 00:00:00,14,1,2019,1,01:00:00,2019-01-14 01:00:00,0,7,-0.00035
170,166,PH-20190114-02(X),"0,00","-3,29","-3,29",-2.91,"75,00",2019-01-14 00:00:00,14,1,2019,2,02:00:00,2019-01-14 02:00:00,0,7,-0.0029100000000000003
171,167,PH-20190114-03(X),"14,00","-5,84","-3,09",-3.83,"90,20",2019-01-14 00:00:00,14,1,2019,3,03:00:00,2019-01-14 03:00:00,0,7,-0.00383
172,168,PH-20190114-04(X),"0,00","-4,99","-1,99",-3.69,"90,00",2019-01-14 00:00:00,14,1,2019,4,04:00:00,2019-01-14 04:00:00,0,7,-0.00369
173,169,PH-20190114-05(X),"0,00","-3,89","0,00",-2.72,"100,00",2019-01-14 00:00:00,14,1,2019,5,05:00:00,2019-01-14 05:00:00,0,7,-0.00272
174,170,PH-20190114-06(X),"41,00","1,61","10,99",4.55,"89,30",2019-01-14 00:00:00,14,1,2019,6,06:00:00,2019-01-14 06:00:00,0,7,0.00455
175,171,PH-20190114-07(X),"46,89","32,88","46,89",38.75,"49,70",2019-01-14 00:00:00,14,1,2019,7,07:00:00,2019-01-14 07:00:00,0,7,0.03875
176,172,PH-20190114-08(X),"51,08","51,08","51,08",51.08,"15,00",2019-01-14 00:00:00,14,1,2019,8,08:00:00,2019-01-14 08:00:00,0,7,0.05108
177,990,PH-20190114-08(X),"51,08","51,08","51,08",51.08,"15,00",2019-01-14 00:00:00,14,1,2019,9,09:00:00,2019-01-14 09:00:00,0,7,0.05108
178,991,PH-20190114-08(X),"51,08","51,08","51,08",51.08,"15,00",2019-01-14 00:00:00,14,1,2019,10,10:00:00,2019-01-14 10:00:00,0,7,0.05108
179,992,PH-20190114-08(X),"51,08","51,08","51,08",51.08,"15,00",2019-01-14 00:00:00,14,1,2019,11,11:00:00,2019-01-14 11:00:00,0,7,0.05108
180,993,PH-20190114-08(X),"51,08","51,08","51,08",51.08,"15,00",2019-01-14 00:00:00,14,1,2019,12,12:00:00,2019-01-14 12:00:00,0,7,0.05108
181,994,PH-20190114-08(X),"51,08","51,08","51,08",51.08,"15,00",2019-01-14 00:00:00,14,1,2019,13,13:00:00,2019-01-14 13:00:00,0,7,0.05108
182,995,PH-20190114-08(X),"51,08","51,08","51,08",51.08,"15,00",2019-01-14 00:00:00,14,1,2019,14,14:00:00,2019-01-14 14:00:00,0,7,0.05108
183,996,PH-20190114-08(X),"51,08","51,08","51,08",51.08,"15,00",2019-01-14 00:00:00,14,1,2019,15,15:00:00,2019-01-14 15:00:00,0,7,0.05108
184,173,PH-20190114-16(X),"48,00","46,10","46,70",46.9,"65,90",2019-01-14 00:00:00,14,1,2019,16,16:00:00,2019-01-14 16:00:00,0,7,0.0469
185,174,PH-20190114-17(X),"51,95","47,70","48,90",49.42,"44,40",2019-01-14 00:00:00,14,1,2019,17,17:00:00,2019-01-14 17:00:00,0,7,0.04942
186,175,PH-20190114-18(X),"53,41","49,50","53,41",51.41,"197,00",2019-01-14 00:00:00,14,1,2019,18,18:00:00,2019-01-14 18:00:00,0,7,0.05141
187,176,PH-20190114-19(X),"56,30","48,30","56,30",51.46,"295,90",2019-01-14 00:00:00,14,1,2019,19,19:00:00,2019-01-14 19:00:00,0,7,0.05146
188,177,PH-20190114-20(X),"59,70","48,90","59,40",52.44,"472,20",2019-01-14 00:00:00,14,1,2019,20,20:00:00,2019-01-14 20:00:00,0,7,0.05244
189,178,PH-20190114-21(X),"55,60","49,30","49,50",51.57,"458,20",2019-01-14 00:00:00,14,1,2019,21,21:00:00,2019-01-14 21:00:00,0,7,0.05157
190,179,PH-20190114-22(X),"49,10","37,00","41,60",45.47,"450,60",2019-01-14 00:00:00,14,1,2019,22,22:00:00,2019-01-14 22:00:00,0,7,0.04547
191,180,PH-20190114-23(X),"46,90","35,20","43,50",42.14,"419,90",2019-01-14 00:00:00,14,1,2019,23,23:00:00,2019-01-14 23:00:00,0,7,0.042140000000000004
192,181,PH-20190115-24(X),"35,40","26,00","29,40",31.36,"213,30",2019-01-15 00:00:00,15,1,2019,0,00:00:00,2019-01-15 00:00:00,1,8,0.03136
193,182,PH-20190115-01(X),"48,60","38,10","46,50",43.89,"166,80",2019-01-15 00:00:00,15,1,2019,1,01:00:00,2019-01-15 01:00:00,1,8,0.04389
194,183,PH-20190115-02(X),"45,00","35,10","42,00",41.31,"242,70",2019-01-15 00:00:00,15,1,2019,2,02:00:00,2019-01-15 02:00:00,1,8,0.04131
195,184,PH-20190115-03(X),"48,50","33,60","46,10",41.57,"357,30",2019-01-15 00:00:00,15,1,2019,3,03:00:00,2019-01-15 03:00:00,1,8,0.04157
196,185,PH-20190115-04(X),"44,80","39,10","39,10",42.23,"219,70",2019-01-15 00:00:00,15,1,2019,4,04:00:00,2019-01-15 04:00:00,1,8,0.04223
197,186,PH-20190115-05(X),"43,99","37,10","43,99",40.7,"191,40",2019-01-15 00:00:00,15,1,2019,5,05:00:00,2019-01-15 05:00:00,1,8,0.0407
198,187,PH-20190115-06(X),"43,00","38,55","38,55",41.7,"195,40",2019-01-15 00:00:00,15,1,2019,6,06:00:00,2019-01-15 06:00:00,1,8,0.0417
199,188,PH-20190115-07(X),"57,80","48,80","57,80",53.8,"38,40",2019-01-15 00:00:00,15,1,2019,7,07:00:00,2019-01-15 07:00:00,1,8,0.0538
200,189,PH-20190115-08(X),"54,59","49,41","49,41",51.78,"75,10",2019-01-15 00:00:00,15,1,2019,8,08:00:00,2019-01-15 08:00:00,1,8,0.05178
201,190,PH-20190115-09(X),"56,30","50,00","50,00",53.55,"17,70",2019-01-15 00:00:00,15,1,2019,9,09:00:00,2019-01-15 09:00:00,1,8,0.05355
202,191,PH-20190115-10(X),"53,99","52,99","52,99",53.23,"25,00",2019-01-15 00:00:00,15,1,2019,10,10:00:00,2019-01-15 10:00:00,1,8,0.05323
203,192,PH-20190115-11(X),"50,49","49,39","49,99",49.72,"30,00",2019-01-15 00:00:00,15,1,2019,11,11:00:00,2019-01-15 11:00:00,1,8,0.04972
204,193,PH-20190115-12(X),"49,79","48,47","49,79",49.13,"50,00",2019-01-15 00:00:00,15,1,2019,12,12:00:00,2019-01-15 12:00:00,1,8,0.04913
205,194,PH-20190115-13(X),"48,39","48,39","48,39",48.39,"25,00",2019-01-15 00:00:00,15,1,2019,13,13:00:00,2019-01-15 13:00:00,1,8,0.04839
206,195,PH-20190115-14(X),"47,89","47,89","47,89",47.89,"25,00",2019-01-15 00:00:00,15,1,2019,14,14:00:00,2019-01-15 14:00:00,1,8,0.04789
207,196,PH-20190115-15(X),"44,98","43,60","44,98",44.14,"99,10",2019-01-15 00:00:00,15,1,2019,15,15:00:00,2019-01-15 15:00:00,1,8,0.04414
208,197,PH-20190115-16(X),"43,80","39,90","42,90",41.57,"313,00",2019-01-15 00:00:00,15,1,2019,16,16:00:00,2019-01-15 16:00:00,1,8,0.04157
209,198,PH-20190115-17(X),"51,10","42,61","50,00",45.45,"684,10",2019-01-15 00:00:00,15,1,2019,17,17:00:00,2019-01-15 17:00:00,1,8,0.045450000000000004
210,199,PH-20190115-18(X),"54,50","47,50","50,69",51.81,"739,00",2019-01-15 00:00:00,15,1,2019,18,18:00:00,2019-01-15 18:00:00,1,8,0.05181
211,200,PH-20190115-19(X),"51,59","43,50","44,81",48.01,"740,90",2019-01-15 00:00:00,15,1,2019,19,19:00:00,2019-01-15 19:00:00,1,8,0.04801
212,201,PH-20190115-20(X),"48,10","36,10","39,00",44.55,"635,80",2019-01-15 00:00:00,15,1,2019,20,20:00:00,2019-01-15 20:00:00,1,8,0.04455
213,202,PH-20190115-21(X),"45,32","30,00","36,00",40.28,"394,70",2019-01-15 00:00:00,15,1,2019,21,21:00:00,2019-01-15 21:00:00,1,8,0.04028
214,203,PH-20190115-22(X),"49,75","31,00","49,75",39.09,"512,70",2019-01-15 00:00:00,15,1,2019,22,22:00:00,2019-01-15 22:00:00,1,8,0.03909000000000001
215,204,PH-20190115-23(X),"44,00","30,00","38,00",38.61,"524,30",2019-01-15 00:00:00,15,1,2019,23,23:00:00,2019-01-15 23:00:00,1,8,0.03861
216,205,PH-20190116-24(X),"34,40","29,37","30,58",31.33,"342,10",2019-01-16 00:00:00,16,1,2019,0,00:00:00,2019-01-16 00:00:00,2,9,0.03133
217,206,PH-20190116-01(X),"36,61","27,09","32,27",31.8,"222,40",2019-01-16 00:00:00,16,1,2019,1,01:00:00,2019-01-16 01:00:00,2,9,0.0318
218,207,PH-20190116-02(X),"32,90","20,80","28,00",27.96,"424,10",2019-01-16 00:00:00,16,1,2019,2,02:00:00,2019-01-16 02:00:00,2,9,0.027960000000000002
219,208,PH-20190116-03(X),"32,50","19,61","22,01",27.13,"127,30",2019-01-16 00:00:00,16,1,2019,3,03:00:00,2019-01-16 03:00:00,2,9,0.027129999999999998
220,209,PH-20190116-04(X),"34,00","22,01","25,39",26.91,"227,90",2019-01-16 00:00:00,16,1,2019,4,04:00:00,2019-01-16 04:00:00,2,9,0.02691
221,210,PH-20190116-05(X),"38,00","23,52","38,00",29.88,"368,90",2019-01-16 00:00:00,16,1,2019,5,05:00:00,2019-01-16 05:00:00,2,9,0.02988
222,211,PH-20190116-06(X),"36,00","27,00","29,10",32.83,"173,00",2019-01-16 00:00:00,16,1,2019,6,06:00:00,2019-01-16 06:00:00,2,9,0.03283
223,212,PH-20190116-07(X),"53,39","46,45","49,56",50.12,"166,10",2019-01-16 00:00:00,16,1,2019,7,07:00:00,2019-01-16 07:00:00,2,9,0.05012
224,213,PH-20190116-08(X),"59,14","52,00","58,79",57.21,"66,00",2019-01-16 00:00:00,16,1,2019,8,08:00:00,2019-01-16 08:00:00,2,9,0.057210000000000004
225,214,PH-20190116-09(X),"63,19","57,00","60,60",60.99,"40,00",2019-01-16 00:00:00,16,1,2019,9,09:00:00,2019-01-16 09:00:00,2,9,0.06099
226,997,PH-20190116-09(X),"63,19","57,00","60,60",60.99,"40,00",2019-01-16 00:00:00,16,1,2019,10,10:00:00,2019-01-16 10:00:00,2,9,0.06099
227,998,PH-20190116-09(X),"63,19","57,00","60,60",60.99,"40,00",2019-01-16 00:00:00,16,1,2019,11,11:00:00,2019-01-16 11:00:00,2,9,0.06099
228,215,PH-20190116-12(X),"52,00","52,00","52,00",52.0,"94,80",2019-01-16 00:00:00,16,1,2019,12,12:00:00,2019-01-16 12:00:00,2,9,0.052
229,216,PH-20190116-13(X),"28,89","21,11","28,88",24.48,"25,00",2019-01-16 00:00:00,16,1,2019,13,13:00:00,2019-01-16 13:00:00,2,9,0.024480000000000002
230,217,PH-20190116-14(X),"52,69","31,01","33,14",41.94,"641,00",2019-01-16 00:00:00,16,1,2019,14,14:00:00,2019-01-16 14:00:00,2,9,0.04194
231,218,PH-20190116-15(X),"41,89","33,50","33,91",35.78,"691,50",2019-01-16 00:00:00,16,1,2019,15,15:00:00,2019-01-16 15:00:00,2,9,0.03578
232,219,PH-20190116-16(X),"53,80","41,02","45,29",46.04,"784,50",2019-01-16 00:00:00,16,1,2019,16,16:00:00,2019-01-16 16:00:00,2,9,0.04604
233,220,PH-20190116-17(X),"62,57","46,32","59,50",50.9,"1133,70",2019-01-16 00:00:00,16,1,2019,17,17:00:00,2019-01-16 17:00:00,2,9,0.0509
234,221,PH-20190116-18(X),"58,89","48,68","56,20",53.86,"698,00",2019-01-16 00:00:00,16,1,2019,18,18:00:00,2019-01-16 18:00:00,2,9,0.05386
235,222,PH-20190116-19(X),"56,39","48,00","54,89",52.44,"1237,10",2019-01-16 00:00:00,16,1,2019,19,19:00:00,2019-01-16 19:00:00,2,9,0.05244
236,223,PH-20190116-20(X),"56,89","47,27","55,20",52.14,"562,60",2019-01-16 00:00:00,16,1,2019,20,20:00:00,2019-01-16 20:00:00,2,9,0.05214
237,224,PH-20190116-21(X),"49,50","36,00","44,90",43.67,"578,70",2019-01-16 00:00:00,16,1,2019,21,21:00:00,2019-01-16 21:00:00,2,9,0.04367
238,225,PH-20190116-22(X),"46,90","36,01","40,90",43.17,"570,10",2019-01-16 00:00:00,16,1,2019,22,22:00:00,2019-01-16 22:00:00,2,9,0.04317
239,226,PH-20190116-23(X),"43,65","37,00","40,70",40.98,"264,60",2019-01-16 00:00:00,16,1,2019,23,23:00:00,2019-01-16 23:00:00,2,9,0.040979999999999996
240,227,PH-20190117-24(X),"42,08","36,50","37,90",40.44,"606,50",2019-01-17 00:00:00,17,1,2019,0,00:00:00,2019-01-17 00:00:00,3,10,0.04044
241,228,PH-20190117-01(X),"45,00","27,50","27,99",29.51,"86,30",2019-01-17 00:00:00,17,1,2019,1,01:00:00,2019-01-17 01:00:00,3,10,0.02951
242,229,PH-20190117-02(X),"32,00","27,10","28,60",29.46,"87,20",2019-01-17 00:00:00,17,1,2019,2,02:00:00,2019-01-17 02:00:00,3,10,0.02946
243,230,PH-20190117-03(X),"35,00","27,80","30,10",31.88,"158,60",2019-01-17 00:00:00,17,1,2019,3,03:00:00,2019-01-17 03:00:00,3,10,0.03188
244,231,PH-20190117-04(X),"33,90","27,90","30,20",30.57,"258,80",2019-01-17 00:00:00,17,1,2019,4,04:00:00,2019-01-17 04:00:00,3,10,0.03057
245,232,PH-20190117-05(X),"33,60","26,81","30,90",30.26,"254,80",2019-01-17 00:00:00,17,1,2019,5,05:00:00,2019-01-17 05:00:00,3,10,0.030260000000000002
246,233,PH-20190117-06(X),"41,85","28,65","38,49",34.24,"282,10",2019-01-17 00:00:00,17,1,2019,6,06:00:00,2019-01-17 06:00:00,3,10,0.03424
247,234,PH-20190117-07(X),"43,41","37,40","40,09",41.56,"49,80",2019-01-17 00:00:00,17,1,2019,7,07:00:00,2019-01-17 07:00:00,3,10,0.04156
248,235,PH-20190117-08(X),"59,54","44,86","44,86",48.98,"90,90",2019-01-17 00:00:00,17,1,2019,8,08:00:00,2019-01-17 08:00:00,3,10,0.048979999999999996
249,236,PH-20190117-09(X),"56,90","50,00","50,12",53.44,"51,10",2019-01-17 00:00:00,17,1,2019,9,09:00:00,2019-01-17 09:00:00,3,10,0.053439999999999994
250,999,PH-20190117-09(X),"56,90","50,00","50,12",53.44,"51,10",2019-01-17 00:00:00,17,1,2019,10,10:00:00,2019-01-17 10:00:00,3,10,0.053439999999999994
251,1000,PH-20190117-09(X),"56,90","50,00","50,12",53.44,"51,10",2019-01-17 00:00:00,17,1,2019,11,11:00:00,2019-01-17 11:00:00,3,10,0.053439999999999994
252,1001,PH-20190117-09(X),"56,90","50,00","50,12",53.44,"51,10",2019-01-17 00:00:00,17,1,2019,12,12:00:00,2019-01-17 12:00:00,3,10,0.053439999999999994
253,1002,PH-20190117-09(X),"56,90","50,00","50,12",53.44,"51,10",2019-01-17 00:00:00,17,1,2019,13,13:00:00,2019-01-17 13:00:00,3,10,0.053439999999999994
254,1003,PH-20190117-09(X),"56,90","50,00","50,12",53.44,"51,10",2019-01-17 00:00:00,17,1,2019,14,14:00:00,2019-01-17 14:00:00,3,10,0.053439999999999994
255,237,PH-20190117-15(X),"50,90","43,51","44,01",48.45,"231,90",2019-01-17 00:00:00,17,1,2019,15,15:00:00,2019-01-17 15:00:00,3,10,0.04845
256,238,PH-20190117-16(X),"54,60","43,51","46,50",50.26,"483,90",2019-01-17 00:00:00,17,1,2019,16,16:00:00,2019-01-17 16:00:00,3,10,0.05026
257,239,PH-20190117-17(X),"55,60","46,00","46,00",52.34,"574,40",2019-01-17 00:00:00,17,1,2019,17,17:00:00,2019-01-17 17:00:00,3,10,0.052340000000000005
258,240,PH-20190117-18(X),"58,90","47,53","51,97",54.08,"1047,90",2019-01-17 00:00:00,17,1,2019,18,18:00:00,2019-01-17 18:00:00,3,10,0.054079999999999996
259,241,PH-20190117-19(X),"54,19","44,40","44,40",51.4,"608,50",2019-01-17 00:00:00,17,1,2019,19,19:00:00,2019-01-17 19:00:00,3,10,0.0514
260,242,PH-20190117-20(X),"53,70","38,40","39,10",47.8,"531,60",2019-01-17 00:00:00,17,1,2019,20,20:00:00,2019-01-17 20:00:00,3,10,0.047799999999999995
261,243,PH-20190117-21(X),"50,04","37,30","38,00",43.27,"618,00",2019-01-17 00:00:00,17,1,2019,21,21:00:00,2019-01-17 21:00:00,3,10,0.04327
262,244,PH-20190117-22(X),"45,79","36,50","37,30",41.87,"841,20",2019-01-17 00:00:00,17,1,2019,22,22:00:00,2019-01-17 22:00:00,3,10,0.04187
263,245,PH-20190117-23(X),"46,83","35,40","35,50",41.9,"869,10",2019-01-17 00:00:00,17,1,2019,23,23:00:00,2019-01-17 23:00:00,3,10,0.0419
264,246,PH-20190118-24(X),"56,04","47,60","48,95",51.75,"375,30",2019-01-18 00:00:00,18,1,2019,0,00:00:00,2019-01-18 00:00:00,4,11,0.05175
265,247,PH-20190118-01(X),"44,45","36,00","37,00",40.42,"176,70",2019-01-18 00:00:00,18,1,2019,1,01:00:00,2019-01-18 01:00:00,4,11,0.040420000000000005
266,248,PH-20190118-02(X),"53,00","37,15","37,43",40.33,"253,60",2019-01-18 00:00:00,18,1,2019,2,02:00:00,2019-01-18 02:00:00,4,11,0.04033
267,249,PH-20190118-03(X),"48,99","41,14","43,90",44.59,"225,90",2019-01-18 00:00:00,18,1,2019,3,03:00:00,2019-01-18 03:00:00,4,11,0.044590000000000005
268,250,PH-20190118-04(X),"49,01","44,00","44,64",45.62,"225,60",2019-01-18 00:00:00,18,1,2019,4,04:00:00,2019-01-18 04:00:00,4,11,0.04562
269,251,PH-20190118-05(X),"51,00","43,00","44,40",47.81,"188,80",2019-01-18 00:00:00,18,1,2019,5,05:00:00,2019-01-18 05:00:00,4,11,0.047810000000000005
270,252,PH-20190118-06(X),"52,00","46,21","48,91",49.62,"115,90",2019-01-18 00:00:00,18,1,2019,6,06:00:00,2019-01-18 06:00:00,4,11,0.04962
271,253,PH-20190118-07(X),"61,00","57,00","61,00",58.55,"148,10",2019-01-18 00:00:00,18,1,2019,7,07:00:00,2019-01-18 07:00:00,4,11,0.05855
272,254,PH-20190118-08(X),"76,70","71,10","71,91",73.56,"131,50",2019-01-18 00:00:00,18,1,2019,8,08:00:00,2019-01-18 08:00:00,4,11,0.07356
273,255,PH-20190118-09(X),"79,40","70,00","70,89",75.4,"127,20",2019-01-18 00:00:00,18,1,2019,9,09:00:00,2019-01-18 09:00:00,4,11,0.07540000000000001
274,256,PH-20190118-10(X),"77,85","69,00","71,00",73.64,"136,40",2019-01-18 00:00:00,18,1,2019,10,10:00:00,2019-01-18 10:00:00,4,11,0.07364
275,257,PH-20190118-11(X),"78,00","66,90","78,00",70.24,"252,40",2019-01-18 00:00:00,18,1,2019,11,11:00:00,2019-01-18 11:00:00,4,11,0.07024
276,258,PH-20190118-12(X),"77,00","71,59","77,00",72.5,"59,00",2019-01-18 00:00:00,18,1,2019,12,12:00:00,2019-01-18 12:00:00,4,11,0.0725
277,259,PH-20190118-13(X),"74,29","67,00","71,80",71.43,"112,20",2019-01-18 00:00:00,18,1,2019,13,13:00:00,2019-01-18 13:00:00,4,11,0.07143000000000001
278,260,PH-20190118-14(X),"73,00","65,34","66,81",68.53,"209,10",2019-01-18 00:00:00,18,1,2019,14,14:00:00,2019-01-18 14:00:00,4,11,0.06853000000000001
279,261,PH-20190118-15(X),"76,91","66,45","69,99",68.46,"527,80",2019-01-18 00:00:00,18,1,2019,15,15:00:00,2019-01-18 15:00:00,4,11,0.06846
280,262,PH-20190118-16(X),"70,59","64,71","64,71",68.98,"872,30",2019-01-18 00:00:00,18,1,2019,16,16:00:00,2019-01-18 16:00:00,4,11,0.06898
281,263,PH-20190118-17(X),"74,00","67,31","67,79",69.43,"650,10",2019-01-18 00:00:00,18,1,2019,17,17:00:00,2019-01-18 17:00:00,4,11,0.06943
282,264,PH-20190118-18(X),"77,91","72,60","77,91",74.66,"921,00",2019-01-18 00:00:00,18,1,2019,18,18:00:00,2019-01-18 18:00:00,4,11,0.07465999999999999
283,265,PH-20190118-19(X),"77,09","70,99","71,00",74.46,"784,90",2019-01-18 00:00:00,18,1,2019,19,19:00:00,2019-01-18 19:00:00,4,11,0.07446
284,266,PH-20190118-20(X),"74,19","68,00","69,00",70.55,"756,20",2019-01-18 00:00:00,18,1,2019,20,20:00:00,2019-01-18 20:00:00,4,11,0.07055
285,267,PH-20190118-21(X),"63,21","54,30","58,15",59.6,"437,10",2019-01-18 00:00:00,18,1,2019,21,21:00:00,2019-01-18 21:00:00,4,11,0.0596
286,268,PH-20190118-22(X),"62,24","54,80","55,09",58.96,"373,90",2019-01-18 00:00:00,18,1,2019,22,22:00:00,2019-01-18 22:00:00,4,11,0.05896
287,269,PH-20190118-23(X),"59,08","50,60","52,50",56.09,"336,40",2019-01-18 00:00:00,18,1,2019,23,23:00:00,2019-01-18 23:00:00,4,11,0.05609
288,270,PH-20190119-24(X),"52,80","48,00","49,60",50.24,"608,20",2019-01-19 00:00:00,19,1,2019,0,00:00:00,2019-01-19 00:00:00,5,12,0.05024
289,271,PH-20190119-01(X),"56,97","51,00","52,10",52.28,"97,20",2019-01-19 00:00:00,19,1,2019,1,01:00:00,2019-01-19 01:00:00,5,12,0.05228
290,272,PH-20190119-02(X),"54,55","49,00","49,60",51.43,"127,70",2019-01-19 00:00:00,19,1,2019,2,02:00:00,2019-01-19 02:00:00,5,12,0.05143
291,273,PH-20190119-03(X),"54,30","49,40","49,40",51.96,"120,30",2019-01-19 00:00:00,19,1,2019,3,03:00:00,2019-01-19 03:00:00,5,12,0.05196
292,274,PH-20190119-04(X),"50,59","47,99","47,99",49.54,"74,70",2019-01-19 00:00:00,19,1,2019,4,04:00:00,2019-01-19 04:00:00,5,12,0.04954
293,275,PH-20190119-05(X),"50,94","47,21","48,35",49.36,"50,60",2019-01-19 00:00:00,19,1,2019,5,05:00:00,2019-01-19 05:00:00,5,12,0.04936
294,276,PH-20190119-06(X),"53,30","44,10","44,10",48.37,"28,10",2019-01-19 00:00:00,19,1,2019,6,06:00:00,2019-01-19 06:00:00,5,12,0.048369999999999996
295,277,PH-20190119-07(X),"49,90","48,85","49,90",49.55,"33,00",2019-01-19 00:00:00,19,1,2019,7,07:00:00,2019-01-19 07:00:00,5,12,0.04955
296,278,PH-20190119-08(X),"51,89","48,99","48,99",50.65,"14,20",2019-01-19 00:00:00,19,1,2019,8,08:00:00,2019-01-19 08:00:00,5,12,0.05065
297,279,PH-20190119-09(X),"63,66","48,71","50,01",55.39,"98,60",2019-01-19 00:00:00,19,1,2019,9,09:00:00,2019-01-19 09:00:00,5,12,0.05539
298,280,PH-20190119-10(X),"56,09","51,85","53,11",53.08,"48,20",2019-01-19 00:00:00,19,1,2019,10,10:00:00,2019-01-19 10:00:00,5,12,0.053079999999999995
299,281,PH-20190119-11(X),"64,00","61,50","61,50",62.75,"16,00",2019-01-19 00:00:00,19,1,2019,11,11:00:00,2019-01-19 11:00:00,5,12,0.06275
300,282,PH-20190119-12(X),"59,82","47,99","48,99",50.56,"96,10",2019-01-19 00:00:00,19,1,2019,12,12:00:00,2019-01-19 12:00:00,5,12,0.05056
301,283,PH-20190119-13(X),"48,59","46,98","46,98",47.67,"50,00",2019-01-19 00:00:00,19,1,2019,13,13:00:00,2019-01-19 13:00:00,5,12,0.047670000000000004
302,284,PH-20190119-14(X),"54,70","45,92","47,29",48.71,"95,00",2019-01-19 00:00:00,19,1,2019,14,14:00:00,2019-01-19 14:00:00,5,12,0.04871
303,285,PH-20190119-15(X),"54,90","45,16","48,21",47.32,"522,60",2019-01-19 00:00:00,19,1,2019,15,15:00:00,2019-01-19 15:00:00,5,12,0.04732
304,286,PH-20190119-16(X),"56,70","47,29","49,19",49.79,"201,90",2019-01-19 00:00:00,19,1,2019,16,16:00:00,2019-01-19 16:00:00,5,12,0.04979
305,287,PH-20190119-17(X),"62,70","55,33","61,00",58.74,"629,30",2019-01-19 00:00:00,19,1,2019,17,17:00:00,2019-01-19 17:00:00,5,12,0.05874
306,288,PH-20190119-18(X),"70,50","63,20","68,00",65.63,"627,00",2019-01-19 00:00:00,19,1,2019,18,18:00:00,2019-01-19 18:00:00,5,12,0.06563
307,289,PH-20190119-19(X),"69,77","61,62","67,21",65.65,"606,60",2019-01-19 00:00:00,19,1,2019,19,19:00:00,2019-01-19 19:00:00,5,12,0.06565
308,290,PH-20190119-20(X),"58,64","53,30","56,00",55.86,"114,90",2019-01-19 00:00:00,19,1,2019,20,20:00:00,2019-01-19 20:00:00,5,12,0.05586
309,291,PH-20190119-21(X),"53,89","49,01","53,10",50.9,"358,00",2019-01-19 00:00:00,19,1,2019,21,21:00:00,2019-01-19 21:00:00,5,12,0.0509
310,292,PH-20190119-22(X),"55,00","44,92","52,00",50.38,"256,90",2019-01-19 00:00:00,19,1,2019,22,22:00:00,2019-01-19 22:00:00,5,12,0.05038
311,293,PH-20190119-23(X),"52,49","47,40","48,10",49.99,"362,70",2019-01-19 00:00:00,19,1,2019,23,23:00:00,2019-01-19 23:00:00,5,12,0.04999
312,294,PH-20190120-24(X),"54,20","50,00","51,80",52.45,"405,40",2019-01-20 00:00:00,20,1,2019,0,00:00:00,2019-01-20 00:00:00,6,13,0.052450000000000004
313,295,PH-20190120-01(X),"59,35","45,00","48,10",47.91,"439,80",2019-01-20 00:00:00,20,1,2019,1,01:00:00,2019-01-20 01:00:00,6,13,0.047909999999999994
314,296,PH-20190120-02(X),"54,39","46,20","47,50",49.96,"798,10",2019-01-20 00:00:00,20,1,2019,2,02:00:00,2019-01-20 02:00:00,6,13,0.04996
315,297,PH-20190120-03(X),"55,00","45,50","47,50",50.02,"659,70",2019-01-20 00:00:00,20,1,2019,3,03:00:00,2019-01-20 03:00:00,6,13,0.05002
